epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,723.313,0.37478,0.36223,0.85539,0.68594,0.70212,0.7247,0.67804,0.39263,0.98535,0.84915,0.00102601,0.00102601,0.00102601
183,726.924,0.40637,0.36485,0.86112,0.62545,0.79322,0.68969,0.64725,0.38953,1.06008,0.84734,0.00102478,0.00102478,0.00102478
184,731.382,0.3585,0.3551,0.84958,0.64665,0.79369,0.72832,0.67614,0.41167,1.17474,0.85072,0.00102354,0.00102354,0.00102354
185,735.06,0.38911,0.33675,0.86082,0.64283,0.80011,0.76119,0.71926,0.37303,1.16613,0.84188,0.0010223,0.0010223,0.0010223
186,738.8,0.36937,0.35538,0.84474,0.71304,0.76406,0.78531,0.75127,0.34913,1.06287,0.83818,0.00102106,0.00102106,0.00102106
187,742.082,0.39056,0.37726,0.88203,0.72713,0.78817,0.77289,0.73691,0.34821,0.94538,0.83792,0.00101983,0.00101983,0.00101983
188,746.624,0.36502,0.37711,0.8369,0.75306,0.80694,0.77143,0.7314,0.34186,0.8316,0.83667,0.00101859,0.00101859,0.00101859
189,749.962,0.36539,0.33608,0.85464,0.78375,0.82062,0.81974,0.75644,0.37145,0.77565,0.83941,0.00101735,0.00101735,0.00101735
190,753.835,0.36311,0.36288,0.82832,0.73712,0.83219,0.80482,0.74466,0.37512,0.72702,0.84391,0.00101611,0.00101611,0.00101611
191,757.442,0.39145,0.37581,0.87318,0.81714,0.71123,0.79223,0.75277,0.38418,0.67087,0.84432,0.00101488,0.00101488,0.00101488
192,762.119,0.4022,0.3872,0.85885,0.59211,0.93682,0.81338,0.76086,0.40127,0.89642,0.85207,0.00101364,0.00101364,0.00101364
193,765.722,0.39492,0.37323,0.84686,0.63333,0.87043,0.80627,0.74605,0.38953,0.95486,0.84545,0.0010124,0.0010124,0.0010124
194,769.273,0.38227,0.35139,0.83053,0.76755,0.7568,0.80113,0.74472,0.38042,1.00094,0.84589,0.00101116,0.00101116,0.00101116
195,772.876,0.3809,0.36205,0.84166,0.73761,0.80094,0.82492,0.77337,0.38631,0.93158,0.84784,0.00100993,0.00100993,0.00100993
196,777.538,0.37434,0.36751,0.83881,0.73611,0.77808,0.66367,0.61712,0.3855,1.06383,0.85369,0.00100869,0.00100869,0.00100869
197,780.627,0.35767,0.34409,0.83334,0.72326,0.74861,0.6616,0.62062,0.37469,1.18583,0.84375,0.00100745,0.00100745,0.00100745
198,784.118,0.34894,0.34378,0.84382,0.59942,0.79523,0.66308,0.62945,0.3575,1.1075,0.83551,0.00100621,0.00100621,0.00100621
199,787.869,0.33529,0.32112,0.83956,0.55607,0.8796,0.71594,0.67884,0.35847,0.98846,0.83524,0.00100497,0.00100497,0.00100497
200,792.439,0.3846,0.34426,0.86283,0.60158,0.84351,0.73802,0.68862,0.3721,0.9013,0.84672,0.00100374,0.00100374,0.00100374
201,795.61,0.35088,0.32292,0.84616,0.63077,0.81588,0.72516,0.68321,0.38106,0.92348,0.84936,0.0010025,0.0010025,0.0010025
202,799.345,0.35773,0.38415,0.86189,0.67121,0.77917,0.70535,0.66279,0.39378,1.14013,0.84769,0.00100126,0.00100126,0.00100126
203,803.387,0.36572,0.35892,0.83614,0.74536,0.78738,0.80126,0.75015,0.39105,0.90465,0.8442,0.00100003,0.00100003,0.00100003
204,807.334,0.35324,0.33173,0.85783,0.66994,0.85622,0.84635,0.79257,0.37478,0.69254,0.84819,0.000998787,0.000998787,0.000998787
205,810.744,0.34905,0.33189,0.83431,0.76629,0.68581,0.83507,0.78662,0.36218,0.69426,0.84445,0.00099755,0.00099755,0.00099755
206,814.436,0.37166,0.35024,0.85754,0.71884,0.7784,0.82552,0.76619,0.35056,0.89092,0.8394,0.000996313,0.000996313,0.000996313
207,819.012,0.37951,0.35894,0.84636,0.77129,0.66261,0.7605,0.70741,0.36034,0.97786,0.84129,0.000995075,0.000995075,0.000995075
208,822.733,0.3609,0.35132,0.83748,0.72256,0.79294,0.83836,0.7856,0.36137,0.87195,0.84142,0.000993838,0.000993838,0.000993838
209,826.271,0.35642,0.31238,0.84565,0.7434,0.76673,0.77988,0.73049,0.33765,0.90933,0.83946,0.0009926,0.0009926,0.0009926
210,830.047,0.3805,0.3701,0.86321,0.6756,0.8116,0.8007,0.75197,0.34903,1.01116,0.84154,0.000991363,0.000991363,0.000991363
211,834.891,0.38729,0.33774,0.8363,0.7328,0.86356,0.83744,0.78937,0.33612,0.87552,0.83818,0.000990125,0.000990125,0.000990125
212,838.399,0.32915,0.31379,0.84421,0.68238,0.89375,0.82935,0.79217,0.34993,0.74496,0.84289,0.000988888,0.000988888,0.000988888
213,841.681,0.36097,0.31431,0.83859,0.77757,0.78444,0.81241,0.76396,0.35332,0.88082,0.84211,0.00098765,0.00098765,0.00098765
214,845.697,0.37715,0.36798,0.85727,0.79583,0.82573,0.80813,0.74936,0.3884,0.909,0.85332,0.000986413,0.000986413,0.000986413
215,850.235,0.37707,0.35483,0.84116,0.82111,0.81683,0.80602,0.74497,0.39777,0.84969,0.85225,0.000985175,0.000985175,0.000985175
216,853.676,0.33878,0.30783,0.84502,0.85234,0.70592,0.841,0.79286,0.36737,0.72492,0.84421,0.000983938,0.000983938,0.000983938
217,857.485,0.36222,0.33771,0.84788,0.70924,0.85972,0.84877,0.80913,0.37494,0.6769,0.84848,0.0009827,0.0009827,0.0009827
218,861.85,0.35708,0.32344,0.82647,0.69958,0.9066,0.89912,0.84294,0.36524,0.59922,0.84164,0.000981462,0.000981462,0.000981462
219,865.665,0.3654,0.33401,0.8479,0.76002,0.84814,0.90254,0.85112,0.36346,0.61427,0.84412,0.000980225,0.000980225,0.000980225
220,869.462,0.368,0.34707,0.842,0.746,0.88189,0.89038,0.84345,0.37592,0.67455,0.84823,0.000978988,0.000978988,0.000978988
221,872.345,0.35286,0.32892,0.83895,0.79478,0.84976,0.89739,0.84738,0.37234,0.66158,0.85006,0.00097775,0.00097775,0.00097775
222,877.695,0.35584,0.30229,0.83233,0.79171,0.84875,0.89173,0.83188,0.3836,0.69822,0.85405,0.000976513,0.000976513,0.000976513
223,881.543,0.35419,0.33289,0.83474,0.81069,0.85186,0.79514,0.75631,0.34075,0.71039,0.8483,0.000975275,0.000975275,0.000975275
224,884.924,0.35315,0.3315,0.84705,0.71064,0.76187,0.7311,0.69747,0.35255,1.06957,0.85028,0.000974038,0.000974038,0.000974038
225,888.698,0.35163,0.30764,0.85454,0.62427,0.79792,0.74116,0.70002,0.36813,1.2013,0.8531,0.0009728,0.0009728,0.0009728
226,893.61,0.37456,0.35952,0.85973,0.65234,0.8839,0.79343,0.74787,0.35184,1.02193,0.84581,0.000971562,0.000971562,0.000971562
227,897.014,0.35328,0.34109,0.83382,0.74476,0.829,0.78313,0.74906,0.34193,0.84307,0.83982,0.000970325,0.000970325,0.000970325
228,900.438,0.35577,0.35093,0.84846,0.76836,0.83544,0.85722,0.80646,0.36294,0.8418,0.84743,0.000969088,0.000969088,0.000969088
229,904.599,0.3866,0.3315,0.83027,0.79473,0.75072,0.85855,0.81183,0.36971,0.78771,0.85323,0.00096785,0.00096785,0.00096785
230,909.092,0.35267,0.3269,0.83392,0.82731,0.81198,0.83338,0.78939,0.37139,0.64038,0.85226,0.000966613,0.000966613,0.000966613
231,912.612,0.37586,0.35918,0.86052,0.81321,0.74143,0.86619,0.81162,0.3519,0.66131,0.84313,0.000965375,0.000965375,0.000965375
232,915.96,0.35545,0.3308,0.84112,0.72255,0.82377,0.7795,0.73768,0.36166,0.76981,0.8475,0.000964138,0.000964138,0.000964138
233,920.438,0.35647,0.34257,0.837,0.78546,0.85418,0.84804,0.80817,0.3756,0.72186,0.848,0.0009629,0.0009629,0.0009629
234,924.501,0.34647,0.32692,0.8448,0.75884,0.80417,0.79032,0.74116,0.35183,0.92711,0.84692,0.000961663,0.000961663,0.000961663
235,928.17,0.33611,0.34143,0.8369,0.70275,0.80228,0.80752,0.75258,0.3511,0.97435,0.84803,0.000960425,0.000960425,0.000960425
236,931.941,0.33683,0.31158,0.82633,0.77592,0.67378,0.81836,0.7701,0.35395,0.98745,0.85049,0.000959187,0.000959187,0.000959187
237,936.666,0.36906,0.31538,0.85512,0.76458,0.67496,0.80742,0.7594,0.33463,0.98847,0.84963,0.00095795,0.00095795,0.00095795
238,940.209,0.34389,0.33774,0.84193,0.77512,0.64407,0.82264,0.77485,0.34064,0.94812,0.84137,0.000956713,0.000956713,0.000956713
239,943.735,0.32891,0.30226,0.83663,0.75754,0.74514,0.83715,0.79355,0.33606,0.74409,0.8407,0.000955475,0.000955475,0.000955475
240,947.769,0.3458,0.30237,0.84519,0.65083,0.86172,0.8625,0.81867,0.34551,0.85456,0.84185,0.000954237,0.000954237,0.000954237
241,952.346,0.36089,0.32313,0.84091,0.65959,0.83606,0.8456,0.8052,0.37346,0.83615,0.85698,0.000953,0.000953,0.000953
242,955.968,0.33242,0.30003,0.83661,0.63171,0.79773,0.80938,0.76318,0.35717,1.01338,0.83817,0.000951763,0.000951763,0.000951763
243,959.492,0.37149,0.32361,0.85116,0.71539,0.79363,0.69304,0.6644,0.33594,1.04498,0.83191,0.000950525,0.000950525,0.000950525
244,963.703,0.34305,0.30844,0.83892,0.70983,0.77917,0.6896,0.65634,0.34776,1.19492,0.83944,0.000949288,0.000949288,0.000949288
245,967.869,0.34113,0.32915,0.83178,0.68973,0.77253,0.69808,0.65972,0.34377,1.20843,0.82965,0.00094805,0.00094805,0.00094805
246,971.525,0.33158,0.29706,0.84316,0.68524,0.72921,0.80647,0.77397,0.34348,1.02685,0.83601,0.000946812,0.000946812,0.000946812
247,974.946,0.33798,0.30929,0.85776,0.62884,0.81079,0.79785,0.7504,0.3333,1.02524,0.83643,0.000945575,0.000945575,0.000945575
248,979.778,0.34435,0.31042,0.83281,0.64384,0.77422,0.77198,0.74118,0.34236,1.10089,0.8444,0.000944338,0.000944338,0.000944338
249,983.45,0.33092,0.31224,0.82839,0.621,0.83192,0.78987,0.7524,0.35338,1.02569,0.83978,0.0009431,0.0009431,0.0009431
250,986.978,0.33188,0.30459,0.84445,0.79925,0.7138,0.85639,0.82075,0.34388,0.85197,0.83836,0.000941862,0.000941862,0.000941862
251,991.114,0.33795,0.31064,0.85313,0.76058,0.71073,0.86132,0.81661,0.36205,0.87198,0.84378,0.000940625,0.000940625,0.000940625
252,995.619,0.338,0.29201,0.84429,0.70203,0.74275,0.81359,0.76482,0.36223,0.97916,0.83957,0.000939388,0.000939388,0.000939388
253,999.087,0.3555,0.32928,0.83539,0.69122,0.79049,0.78009,0.73724,0.3573,1.00514,0.83987,0.00093815,0.00093815,0.00093815
254,1002.84,0.35339,0.33049,0.8364,0.74979,0.63333,0.7652,0.72009,0.36621,0.95779,0.83926,0.000936913,0.000936913,0.000936913
255,1006.8,0.32821,0.33543,0.8417,0.74976,0.65703,0.78343,0.73719,0.34719,1.02827,0.84122,0.000935675,0.000935675,0.000935675
256,1011.29,0.31965,0.28139,0.82814,0.70334,0.83319,0.87086,0.81926,0.33438,0.76313,0.84233,0.000934438,0.000934438,0.000934438
257,1014.64,0.32734,0.29944,0.83424,0.76892,0.71828,0.86206,0.81049,0.345,0.71053,0.84185,0.0009332,0.0009332,0.0009332
258,1018.17,0.33145,0.30867,0.8417,0.77576,0.84542,0.9043,0.84855,0.38703,0.65991,0.84984,0.000931963,0.000931963,0.000931963
259,1022.9,0.32399,0.30025,0.83899,0.75529,0.80847,0.82032,0.76824,0.36824,0.95764,0.84433,0.000930725,0.000930725,0.000930725
260,1026.79,0.36302,0.34708,0.84929,0.64446,0.82729,0.76346,0.72404,0.35693,1.04209,0.8473,0.000929487,0.000929487,0.000929487
261,1030.12,0.33489,0.30608,0.84386,0.66948,0.76045,0.71059,0.67799,0.34848,1.03489,0.84226,0.00092825,0.00092825,0.00092825
262,1034.13,0.33494,0.32509,0.85118,0.68601,0.75324,0.79683,0.75286,0.3569,0.99643,0.8373,0.000927013,0.000927013,0.000927013
263,1038.71,0.3233,0.28848,0.83827,0.59654,0.79623,0.78625,0.74187,0.35912,1.02817,0.83984,0.000925775,0.000925775,0.000925775
264,1042.01,0.33779,0.33437,0.8322,0.7335,0.67083,0.75298,0.70396,0.34986,1.07823,0.84041,0.000924538,0.000924538,0.000924538
265,1045.54,0.31953,0.31867,0.83179,0.601,0.8606,0.72332,0.68281,0.3364,1.01412,0.84081,0.0009233,0.0009233,0.0009233
266,1050.1,0.32949,0.30101,0.84259,0.56912,0.79347,0.68501,0.6518,0.32457,1.17586,0.8409,0.000922063,0.000922063,0.000922063
267,1054.66,0.34427,0.32417,0.83854,0.62861,0.79806,0.6902,0.6619,0.33696,1.19248,0.83665,0.000920825,0.000920825,0.000920825
268,1058.11,0.32683,0.30335,0.83658,0.73639,0.75868,0.69667,0.67461,0.32703,0.9964,0.832,0.000919587,0.000919587,0.000919587
269,1061.51,0.3362,0.31332,0.83149,0.7346,0.77222,0.72096,0.69259,0.32153,0.88104,0.83104,0.00091835,0.00091835,0.00091835
270,1066.26,0.33062,0.32295,0.83824,0.75049,0.79722,0.82683,0.79309,0.33075,0.73712,0.83151,0.000917112,0.000917112,0.000917112
271,1070,0.30833,0.29485,0.8351,0.72901,0.83469,0.74732,0.71971,0.32646,0.88528,0.82823,0.000915875,0.000915875,0.000915875
272,1073.46,0.35504,0.32314,0.84305,0.75244,0.78548,0.72829,0.70131,0.34447,1.04951,0.83266,0.000914637,0.000914637,0.000914637
273,1076.8,0.35068,0.31198,0.85396,0.74597,0.78354,0.7126,0.678,0.35122,1.06335,0.83479,0.0009134,0.0009134,0.0009134
274,1081.71,0.34023,0.30508,0.84194,0.75948,0.77358,0.75656,0.71992,0.33643,1.02308,0.83534,0.000912162,0.000912162,0.000912162
275,1085.4,0.32581,0.3195,0.84268,0.73413,0.78165,0.73719,0.71326,0.35151,1.08497,0.84002,0.000910925,0.000910925,0.000910925
276,1088.83,0.32169,0.29892,0.82779,0.70787,0.78888,0.75061,0.71659,0.33814,1.15088,0.8374,0.000909688,0.000909688,0.000909688
277,1093.17,0.3236,0.3059,0.84352,0.6426,0.80944,0.69588,0.65583,0.34854,1.17612,0.8437,0.00090845,0.00090845,0.00090845
278,1097.8,0.33282,0.30325,0.8203,0.6562,0.79026,0.76942,0.72009,0.36468,1.1322,0.84941,0.000907213,0.000907213,0.000907213
279,1101.28,0.3469,0.31936,0.84751,0.75045,0.63311,0.77595,0.72977,0.3563,1.0501,0.85121,0.000905975,0.000905975,0.000905975
280,1104.7,0.34183,0.29021,0.84495,0.7495,0.66935,0.7882,0.74816,0.34381,0.99964,0.84817,0.000904737,0.000904737,0.000904737
281,1108.97,0.34531,0.31319,0.84057,0.65188,0.7539,0.77119,0.72216,0.34331,1.01332,0.84252,0.0009035,0.0009035,0.0009035
282,1113.32,0.31812,0.29796,0.84263,0.79826,0.67312,0.78298,0.73251,0.35456,0.97927,0.83452,0.000902262,0.000902262,0.000902262
283,1117.01,0.33383,0.2872,0.84224,0.78828,0.67096,0.78121,0.73023,0.35473,1.05987,0.83685,0.000901025,0.000901025,0.000901025
284,1120.29,0.3242,0.29533,0.84148,0.70991,0.75223,0.80973,0.75824,0.35766,0.94994,0.83952,0.000899788,0.000899788,0.000899788
285,1125.27,0.31577,0.29575,0.83131,0.82924,0.69532,0.80545,0.75566,0.37054,0.86106,0.84112,0.00089855,0.00089855,0.00089855
286,1129.06,0.32654,0.30394,0.83959,0.85897,0.72014,0.82231,0.78218,0.36413,0.85177,0.83392,0.000897313,0.000897313,0.000897313
287,1132.48,0.32447,0.31166,0.82817,0.85928,0.69114,0.80657,0.76589,0.33319,0.8976,0.83045,0.000896075,0.000896075,0.000896075
288,1135.93,0.3244,0.30022,0.84674,0.87489,0.69829,0.82253,0.77871,0.3342,0.89961,0.83067,0.000894838,0.000894838,0.000894838
289,1140.99,0.34782,0.34458,0.83397,0.79906,0.69989,0.79925,0.75116,0.34428,0.94302,0.83221,0.0008936,0.0008936,0.0008936
290,1144.63,0.34694,0.2889,0.84705,0.7626,0.70058,0.81043,0.76147,0.34306,0.95552,0.83205,0.000892363,0.000892363,0.000892363
291,1148.25,0.32448,0.304,0.8353,0.70434,0.80467,0.75585,0.7133,0.34251,0.95805,0.83108,0.000891125,0.000891125,0.000891125
292,1152.79,0.32774,0.29142,0.85255,0.72818,0.8272,0.69853,0.66599,0.35423,0.98001,0.82596,0.000889888,0.000889888,0.000889888
293,1157.1,0.35486,0.35359,0.8484,0.69459,0.80874,0.69737,0.6556,0.38019,1.06059,0.83193,0.00088865,0.00088865,0.00088865
294,1160.71,0.32806,0.28703,0.84757,0.68853,0.77453,0.74402,0.70992,0.34871,1.08108,0.82984,0.000887413,0.000887413,0.000887413
295,1164.34,0.341,0.3094,0.84012,0.66952,0.7681,0.75749,0.71821,0.34368,1.11254,0.83284,0.000886175,0.000886175,0.000886175
296,1169.19,0.36794,0.35982,0.85381,0.66347,0.7422,0.77396,0.72858,0.34854,1.17258,0.84232,0.000884938,0.000884938,0.000884938
297,1173.12,0.31102,0.31573,0.82748,0.74304,0.74644,0.78249,0.73645,0.34893,1.09532,0.84515,0.0008837,0.0008837,0.0008837
298,1176.37,0.32367,0.31176,0.83032,0.60915,0.88472,0.83883,0.78481,0.36543,0.9545,0.85292,0.000882463,0.000882463,0.000882463
299,1180.13,0.34505,0.35168,0.83506,0.71779,0.81454,0.86592,0.81031,0.37968,0.78353,0.85588,0.000881225,0.000881225,0.000881225
300,1184.86,0.32996,0.29082,0.83819,0.65619,0.83073,0.80542,0.75644,0.3681,0.87086,0.84065,0.000879988,0.000879988,0.000879988
301,1188.15,0.3224,0.31249,0.82995,0.73945,0.64121,0.7928,0.7503,0.3562,0.9719,0.84,0.00087875,0.00087875,0.00087875
302,1191.95,0.31242,0.29552,0.83844,0.55783,0.90623,0.74522,0.7031,0.35256,1.0023,0.84396,0.000877513,0.000877513,0.000877513
303,1196.33,0.34602,0.32117,0.84895,0.77055,0.75401,0.81269,0.76644,0.34347,0.78467,0.84337,0.000876275,0.000876275,0.000876275
304,1200.64,0.33503,0.30028,0.84088,0.75718,0.71598,0.81738,0.76852,0.35421,0.84842,0.84733,0.000875038,0.000875038,0.000875038
305,1204.01,0.30162,0.28504,0.82951,0.61641,0.85736,0.82657,0.77744,0.3555,0.87027,0.83997,0.0008738,0.0008738,0.0008738
306,1207.42,0.33913,0.28604,0.84193,0.65228,0.82624,0.81072,0.76436,0.36532,0.94945,0.83566,0.000872563,0.000872563,0.000872563
307,1211.98,0.31339,0.30016,0.82329,0.6051,0.8761,0.83305,0.78212,0.36674,0.92968,0.83442,0.000871325,0.000871325,0.000871325
308,1215.72,0.31082,0.29637,0.83449,0.81009,0.73323,0.82763,0.77213,0.38043,0.83187,0.84788,0.000870088,0.000870088,0.000870088
309,1219.21,0.32823,0.30735,0.81964,0.76785,0.75618,0.78603,0.73408,0.37972,0.85714,0.85107,0.00086885,0.00086885,0.00086885
310,1223.43,0.31844,0.29657,0.82599,0.66554,0.70994,0.77631,0.72507,0.35445,1.01743,0.84387,0.000867613,0.000867613,0.000867613
311,1228.21,0.3199,0.28467,0.83898,0.6235,0.86484,0.78958,0.74405,0.35733,1.07429,0.84175,0.000866375,0.000866375,0.000866375
312,1232.06,0.31192,0.28065,0.82141,0.64129,0.84629,0.81632,0.77701,0.34627,1.00866,0.83372,0.000865138,0.000865138,0.000865138
313,1235.62,0.31702,0.28313,0.84371,0.72874,0.79345,0.83512,0.79233,0.33906,0.7545,0.83427,0.0008639,0.0008639,0.0008639
314,1240.15,0.32042,0.30571,0.83798,0.73201,0.83318,0.84829,0.80205,0.35959,0.68776,0.84139,0.000862662,0.000862662,0.000862662
315,1244.46,0.31068,0.31814,0.84125,0.75309,0.74792,0.82422,0.77908,0.37113,0.74505,0.8488,0.000861425,0.000861425,0.000861425
316,1248.03,0.31647,0.28442,0.83557,0.65993,0.79897,0.79848,0.75674,0.3444,0.88943,0.83998,0.000860188,0.000860188,0.000860188
317,1251.5,0.31783,0.2666,0.82092,0.71047,0.80625,0.76973,0.73399,0.33498,0.95721,0.83587,0.00085895,0.00085895,0.00085895
318,1256.38,0.30856,0.28239,0.81999,0.70507,0.69792,0.7558,0.72516,0.31511,1.23473,0.83409,0.000857713,0.000857713,0.000857713
319,1259.95,0.30138,0.28879,0.83186,0.65371,0.78769,0.73804,0.69635,0.3205,1.21927,0.83658,0.000856475,0.000856475,0.000856475
