epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
191,436.915,0.41152,0.45859,0.88035,0.76443,1,0.995,0.88682,0.56976,0.48183,0.99335,0.00113244,0.00113244,0.00113244
192,439.507,0.39689,0.42602,0.8556,0.88524,1,0.995,0.87617,0.50864,0.38421,0.98973,0.00113182,0.00113182,0.00113182
193,441.388,0.39346,0.40689,0.84829,0.97025,1,0.995,0.90369,0.51673,0.34147,0.99316,0.0011312,0.0011312,0.0011312
194,443.209,0.37045,0.35563,0.85115,0.97409,1,0.995,0.85624,0.48968,0.33878,0.9002,0.00113058,0.00113058,0.00113058
195,445.014,0.43347,0.45086,0.86253,0.97217,1,0.995,0.905,0.42528,0.30532,0.87733,0.00112996,0.00112996,0.00112996
196,446.848,0.37715,0.39267,0.84316,0.9678,1,0.995,0.93112,0.39564,0.30291,0.88067,0.00112934,0.00112934,0.00112934
197,448.754,0.39304,0.41653,0.83736,0.96538,1,0.995,0.95143,0.42206,0.29362,0.88461,0.00112873,0.00112873,0.00112873
198,451.549,0.37837,0.41951,0.84334,0.9688,1,0.995,0.91623,0.47944,0.28966,0.89562,0.00112811,0.00112811,0.00112811
199,454.123,0.43524,0.44368,0.85991,0.97183,1,0.995,0.90617,0.47727,0.28699,0.89472,0.00112749,0.00112749,0.00112749
200,455.99,0.40952,0.40789,0.85228,0.9785,1,0.995,0.91507,0.47554,0.28947,0.8977,0.00112687,0.00112687,0.00112687
201,457.704,0.3659,0.35899,0.84037,0.97882,1,0.995,0.91017,0.48085,0.27681,0.90334,0.00112625,0.00112625,0.00112625
202,459.63,0.37231,0.40319,0.8536,0.97439,1,0.995,0.85908,0.57075,0.32428,0.93428,0.00112563,0.00112563,0.00112563
203,461.499,0.37942,0.40436,0.84108,0.97631,1,0.995,0.88239,0.55158,0.3179,0.93322,0.00112501,0.00112501,0.00112501
204,463.488,0.44262,0.43251,0.87214,0.9758,1,0.995,0.87494,0.56946,0.3015,1.04728,0.00112439,0.00112439,0.00112439
205,466.398,0.38654,0.39675,0.84958,0.97553,1,0.995,0.91347,0.57111,0.30949,1.05785,0.00112378,0.00112378,0.00112378
206,468.954,0.40587,0.3992,0.85379,0.972,1,0.995,0.87783,0.54371,0.32043,1.01073,0.00112316,0.00112316,0.00112316
207,470.782,0.3912,0.44696,0.86968,0.97098,1,0.995,0.87268,0.54397,0.30544,1.03623,0.00112254,0.00112254,0.00112254
208,472.805,0.42761,0.42019,0.87476,0.81968,1,0.995,0.8462,0.64145,0.48638,1.10145,0.00112192,0.00112192,0.00112192
209,474.562,0.3933,0.38018,0.86146,0.93717,0.66667,0.82917,0.71227,0.62461,0.6994,1.07641,0.0011213,0.0011213,0.0011213
210,476.628,0.39113,0.39223,0.86259,0.82123,1,0.995,0.87192,0.56793,0.46024,1.00989,0.00112068,0.00112068,0.00112068
211,478.584,0.40886,0.37509,0.88699,0.97451,1,0.995,0.87129,0.54317,0.33984,0.98647,0.00112006,0.00112006,0.00112006
212,481.739,0.43201,0.36918,0.89027,0.96407,1,0.995,0.87217,0.54265,0.33827,0.99851,0.00111944,0.00111944,0.00111944
213,483.946,0.40629,0.73071,0.8584,0.94673,1,0.995,0.87711,0.5765,0.37656,1.01413,0.00111882,0.00111882,0.00111882
214,485.825,0.4598,0.41109,0.86825,0.98351,1,0.995,0.88711,0.58315,0.34936,1.01209,0.00111821,0.00111821,0.00111821
215,487.588,0.41431,0.3832,0.86141,0.99137,0.66667,0.995,0.87351,0.53806,0.56533,1.01058,0.00111759,0.00111759,0.00111759
216,489.503,0.40776,0.38718,0.85557,0.98733,0.66667,0.995,0.89238,0.4899,0.61625,0.98933,0.00111697,0.00111697,0.00111697
217,491.317,0.40189,0.36676,0.86785,0.9739,0.66667,0.995,0.88276,0.49908,0.55747,0.95857,0.00111635,0.00111635,0.00111635
218,493.33,0.48223,0.60309,0.96872,0.96956,0.66667,0.995,0.87637,0.5071,0.53358,0.92156,0.00111573,0.00111573,0.00111573
219,496.304,0.38853,0.35852,0.8685,0.98019,0.66667,0.995,0.89752,0.4418,0.50388,0.90151,0.00111511,0.00111511,0.00111511
220,498.762,0.46492,0.426,0.86697,0.90595,1,0.995,0.91795,0.42454,0.36488,0.89757,0.00111449,0.00111449,0.00111449
221,500.62,0.37844,0.39039,0.82958,0.98133,1,0.995,0.90277,0.46461,0.28635,0.90274,0.00111388,0.00111388,0.00111388
222,502.558,0.41683,0.37604,0.87305,0.95948,1,0.995,0.88177,0.53288,0.33542,0.91807,0.00111326,0.00111326,0.00111326
223,504.507,0.42614,0.39945,0.82476,0.87984,1,0.995,0.85566,0.56599,0.40822,0.93133,0.00111264,0.00111264,0.00111264
224,506.476,0.45177,0.41711,0.87176,0.88627,1,0.995,0.8879,0.57234,0.37312,1.0178,0.00111202,0.00111202,0.00111202
225,508.653,0.43822,0.41292,0.86316,0.97145,1,0.995,0.84903,0.5751,0.33069,1.01977,0.0011114,0.0011114,0.0011114
226,511.603,0.42673,0.41102,0.86883,0.96929,1,0.995,0.85169,0.60077,0.32318,1.01108,0.00111078,0.00111078,0.00111078
227,513.797,0.42652,0.37133,0.84872,0.96815,1,0.995,0.86024,0.56759,0.32326,0.95093,0.00111016,0.00111016,0.00111016
228,515.767,0.35692,0.34104,0.85687,0.97653,1,0.995,0.87758,0.55304,0.31523,1.02562,0.00110954,0.00110954,0.00110954
229,517.679,0.42524,0.46717,0.86131,0.97303,1,0.995,0.91075,0.56976,0.30907,1.0537,0.00110892,0.00110892,0.00110892
230,519.613,0.42008,0.38663,0.8709,0.973,1,0.995,0.85484,0.59782,0.32735,1.05002,0.00110831,0.00110831,0.00110831
231,521.536,0.38492,0.36743,0.83596,0.9684,1,0.995,0.87272,0.58743,0.35069,1.03386,0.00110769,0.00110769,0.00110769
232,523.954,0.38609,0.34896,0.86285,0.96261,1,0.995,0.86291,0.58142,0.37527,1.00568,0.00110707,0.00110707,0.00110707
233,526.951,0.38477,0.38383,0.86679,0.96106,1,0.995,0.88569,0.55548,0.3643,0.99381,0.00110645,0.00110645,0.00110645
234,528.977,0.39721,0.43644,0.83593,0.97496,1,0.995,0.88383,0.5301,0.32764,0.96398,0.00110583,0.00110583,0.00110583
235,530.784,0.37337,0.37561,0.85101,0.97941,1,0.995,0.88543,0.52047,0.34106,0.94332,0.00110521,0.00110521,0.00110521
236,532.884,0.35557,0.34921,0.85549,0.97914,1,0.995,0.91034,0.47798,0.27249,0.9053,0.00110459,0.00110459,0.00110459
237,534.805,0.42193,0.42247,0.8843,0.97791,1,0.995,0.90276,0.46167,0.26568,0.89935,0.00110397,0.00110397,0.00110397
238,536.743,0.3719,0.4413,0.85766,0.97933,1,0.995,0.87608,0.53896,0.34904,0.93766,0.00110336,0.00110336,0.00110336
239,539.263,0.36696,0.38442,0.84291,0.98136,1,0.995,0.85569,0.61872,0.32954,1.02119,0.00110274,0.00110274,0.00110274
240,542.276,0.35058,0.35217,0.83443,0.97225,1,0.995,0.89271,0.58697,0.30844,0.98957,0.00110212,0.00110212,0.00110212
241,544.087,0.3558,0.35951,0.83431,0.96954,1,0.995,0.89916,0.524,0.31871,0.93821,0.0011015,0.0011015,0.0011015
242,546.061,0.36919,0.49028,0.84316,0.97309,1,0.995,0.90518,0.47359,0.28903,0.91252,0.00110088,0.00110088,0.00110088
243,547.879,0.38987,0.37015,0.83919,0.97373,1,0.995,0.90811,0.46143,0.27049,0.90811,0.00110026,0.00110026,0.00110026
244,549.907,0.34587,0.40483,0.84582,0.97313,1,0.995,0.92473,0.44294,0.2565,0.90073,0.00109964,0.00109964,0.00109964
245,551.694,0.38204,0.35802,0.87288,0.93572,1,0.995,0.90271,0.44662,0.30063,0.89667,0.00109903,0.00109903,0.00109903
246,554.274,0.36962,0.34527,0.84719,0.93927,0.66667,0.995,0.90333,0.42585,0.62577,0.89624,0.00109841,0.00109841,0.00109841
247,557.201,0.37109,0.38259,0.81863,0.94013,0.66667,0.995,0.8989,0.43883,0.63181,0.90351,0.00109779,0.00109779,0.00109779
248,559.197,0.4739,0.40664,0.93055,0.7981,1,0.995,0.89214,0.45277,0.39346,0.91239,0.00109717,0.00109717,0.00109717
249,561.031,0.36182,0.40178,0.83998,0.83145,1,0.995,0.88278,0.45676,0.3294,0.90656,0.00109655,0.00109655,0.00109655
250,562.88,0.33798,0.3374,0.82148,0.74185,1,0.995,0.86264,0.56967,0.43805,0.96119,0.00109593,0.00109593,0.00109593
251,564.796,0.37182,0.33585,0.84959,0.92156,0.66667,0.995,0.86056,0.59506,0.56441,1.01526,0.00109531,0.00109531,0.00109531
252,566.787,0.36725,0.38159,0.8345,0.9563,1,0.995,0.87978,0.5713,0.3422,0.9608,0.00109469,0.00109469,0.00109469
253,569.28,0.37163,0.41697,0.82628,0.96347,0.99962,0.995,0.88015,0.56674,0.32062,0.96574,0.00109408,0.00109408,0.00109408
254,572.145,0.40646,0.35599,0.89003,0.82228,1,0.995,0.87968,0.55617,0.44644,0.98939,0.00109346,0.00109346,0.00109346
255,574.023,0.39935,0.35525,0.87301,0.73482,1,0.995,0.87952,0.53728,0.4612,0.99232,0.00109284,0.00109284,0.00109284
256,576.002,0.39531,0.43713,0.86817,0.8076,1,0.995,0.86721,0.57818,0.4594,0.99905,0.00109222,0.00109222,0.00109222
257,577.68,0.3136,0.34278,0.82783,0.80373,1,0.995,0.87355,0.5574,0.40551,0.98703,0.0010916,0.0010916,0.0010916
258,579.688,0.38273,0.37334,0.88144,0.84117,1,0.995,0.87223,0.51934,0.42522,0.98693,0.00109098,0.00109098,0.00109098
259,581.573,0.38217,0.34997,0.86106,0.82238,1,0.995,0.87164,0.53357,0.47896,1.01321,0.00109036,0.00109036,0.00109036
260,584.412,0.38313,0.35498,0.86031,0.9387,0.66667,0.995,0.86803,0.52092,0.593,0.97791,0.00108974,0.00108974,0.00108974
261,587.205,0.37989,0.40827,0.85372,0.9395,0.66667,0.995,0.86807,0.50095,0.59379,0.94421,0.00108913,0.00108913,0.00108913
262,589.048,0.4384,0.39454,0.90993,0.93955,0.66667,0.995,0.87092,0.48821,0.61768,0.93054,0.00108851,0.00108851,0.00108851
263,590.97,0.35868,0.34038,0.83747,0.94049,0.66667,0.995,0.86961,0.495,0.58316,0.93173,0.00108789,0.00108789,0.00108789
264,592.881,0.37233,0.35354,0.84626,0.75938,1,0.995,0.87596,0.47608,0.43882,0.915,0.00108727,0.00108727,0.00108727
265,594.733,0.31377,0.32665,0.82102,0.79768,1,0.995,0.89873,0.47096,0.35697,0.9043,0.00108665,0.00108665,0.00108665
266,596.583,0.34924,0.34132,0.84233,0.66807,1,0.82917,0.75035,0.46073,0.36703,0.89695,0.00108603,0.00108603,0.00108603
267,599.224,0.3427,0.36779,0.80931,0.79526,1,0.995,0.9344,0.42242,0.34346,0.89204,0.00108541,0.00108541,0.00108541
268,601.971,0.34878,0.44034,0.83472,0.97382,1,0.995,0.93288,0.40174,0.25036,0.8875,0.00108479,0.00108479,0.00108479
269,603.932,0.37187,0.3372,0.85028,0.96457,1,0.995,0.89081,0.43841,0.26008,0.89677,0.00108417,0.00108417,0.00108417
270,605.905,0.38885,0.35748,0.85946,0.96557,1,0.995,0.87887,0.49887,0.30177,0.91693,0.00108356,0.00108356,0.00108356
271,607.701,0.35381,0.32735,0.83892,0.96986,1,0.995,0.86131,0.50464,0.29176,0.92505,0.00108294,0.00108294,0.00108294
272,609.637,0.34585,0.36847,0.84722,0.97662,1,0.995,0.87212,0.50256,0.25167,0.92455,0.00108232,0.00108232,0.00108232
273,611.446,0.37763,0.36497,0.86458,0.97956,1,0.995,0.93148,0.49946,0.25309,0.9208,0.0010817,0.0010817,0.0010817
274,614.503,0.44109,0.48986,0.91677,0.98038,1,0.995,0.88476,0.48608,0.24729,0.92209,0.00108108,0.00108108,0.00108108
275,617.094,0.39743,0.37889,0.8552,0.97891,1,0.995,0.89734,0.4754,0.2697,0.91774,0.00108046,0.00108046,0.00108046
276,618.964,0.37072,0.33494,0.84502,0.98123,1,0.995,0.90377,0.45259,0.24045,0.90591,0.00107984,0.00107984,0.00107984
277,620.87,0.36889,0.36517,0.85901,0.98278,1,0.995,0.89996,0.44807,0.24645,0.90617,0.00107923,0.00107923,0.00107923
278,622.726,0.37952,0.46517,0.82743,0.98167,1,0.995,0.90765,0.45503,0.25921,0.90822,0.00107861,0.00107861,0.00107861
279,624.768,0.336,0.33768,0.82613,0.98203,1,0.995,0.91766,0.44502,0.26025,0.90284,0.00107799,0.00107799,0.00107799
280,626.852,0.35614,0.35251,0.84046,0.98382,1,0.995,0.89936,0.46268,0.2765,0.90463,0.00107737,0.00107737,0.00107737
281,629.666,0.38666,0.35385,0.85206,0.98296,1,0.995,0.90131,0.47133,0.27489,0.90564,0.00107675,0.00107675,0.00107675
282,632.299,0.36477,0.40484,0.83949,0.98236,1,0.995,0.90163,0.45802,0.28141,0.90822,0.00107613,0.00107613,0.00107613
283,634.13,0.31735,0.309,0.82763,0.9805,1,0.995,0.8905,0.45739,0.29164,0.90494,0.00107551,0.00107551,0.00107551
284,636.263,0.42605,0.34481,0.88049,0.98047,1,0.995,0.91268,0.44649,0.23985,0.90144,0.00107489,0.00107489,0.00107489
285,638.186,0.40055,0.34014,0.89144,0.98092,1,0.995,0.91909,0.45408,0.25733,0.91037,0.00107427,0.00107427,0.00107427
286,640.101,0.3846,0.33068,0.85673,0.97215,1,0.995,0.95218,0.44222,0.26716,0.90472,0.00107366,0.00107366,0.00107366
287,642.36,0.40225,0.36328,0.86127,0.97482,1,0.995,0.90195,0.43511,0.27618,0.90611,0.00107304,0.00107304,0.00107304
288,645.688,0.37024,0.33678,0.84762,0.87237,1,0.995,0.91272,0.49096,0.38473,0.91499,0.00107242,0.00107242,0.00107242
289,647.578,0.39576,0.41384,0.85275,0.89838,1,0.995,0.90452,0.49342,0.37054,0.91474,0.0010718,0.0010718,0.0010718
290,649.543,0.36461,0.36723,0.85424,0.97659,1,0.995,0.88746,0.46296,0.2517,0.91114,0.00107118,0.00107118,0.00107118
291,651.396,0.35834,0.34643,0.85609,0.97644,1,0.995,0.90609,0.44853,0.23725,0.90716,0.00107056,0.00107056,0.00107056
292,653.302,0.3472,0.32695,0.84547,0.97986,1,0.995,0.89777,0.42533,0.2335,0.91284,0.00106994,0.00106994,0.00106994
293,655.345,0.33751,0.3173,0.85008,0.96038,1,0.995,0.89221,0.43329,0.25408,0.9149,0.00106933,0.00106933,0.00106933
294,657.834,0.36092,0.30737,0.84102,0.83781,1,0.995,0.87436,0.51407,0.40828,0.93901,0.00106871,0.00106871,0.00106871
295,660.865,0.38213,0.35207,0.84898,0.82912,1,0.995,0.92667,0.50459,0.47071,0.93463,0.00106809,0.00106809,0.00106809
296,662.855,0.35566,0.34902,0.8415,0.99088,0.66667,0.995,0.92561,0.4624,0.53744,0.91643,0.00106747,0.00106747,0.00106747
297,664.664,0.31809,0.35396,0.82871,0.84499,1,0.995,0.89332,0.48039,0.46925,0.91422,0.00106685,0.00106685,0.00106685
298,666.723,0.33697,0.30958,0.84291,0.97157,1,0.995,0.86348,0.5642,0.27231,0.93406,0.00106623,0.00106623,0.00106623
299,668.633,0.37415,0.35585,0.83338,0.98222,1,0.995,0.86307,0.51892,0.25561,0.91924,0.00106561,0.00106561,0.00106561
300,670.588,0.3573,0.3856,0.84223,0.9782,1,0.995,0.9233,0.45293,0.23076,0.90672,0.00106499,0.00106499,0.00106499
301,673.284,0.42036,0.3795,0.86523,0.97928,1,0.995,0.91513,0.46378,0.23692,0.91146,0.00106437,0.00106437,0.00106437
302,676.101,0.36904,0.37931,0.8525,0.97493,1,0.995,0.90987,0.44681,0.22863,0.91363,0.00106376,0.00106376,0.00106376
303,678.1,0.36203,0.37157,0.83048,0.96105,1,0.995,0.90724,0.41684,0.25089,0.89873,0.00106314,0.00106314,0.00106314
304,680.028,0.36379,0.3798,0.85776,0.88261,1,0.995,0.92169,0.44233,0.33366,0.90955,0.00106252,0.00106252,0.00106252
305,681.805,0.32415,0.36061,0.82552,0.8004,1,0.995,0.92844,0.46178,0.40465,0.91993,0.0010619,0.0010619,0.0010619
306,683.788,0.35572,0.35358,0.8287,0.75054,1,0.995,0.91765,0.48097,0.42396,0.92828,0.00106128,0.00106128,0.00106128
307,685.606,0.31736,0.30301,0.82768,0.76782,1,0.995,0.92995,0.4329,0.40341,0.90595,0.00106066,0.00106066,0.00106066
308,688.685,0.33578,0.30764,0.83209,0.84345,1,0.995,0.89515,0.48895,0.43026,0.91792,0.00106004,0.00106004,0.00106004
309,691.361,0.39672,0.34949,0.8958,0.91631,1,0.995,0.90043,0.48328,0.37931,0.91889,0.00105942,0.00105942,0.00105942
310,693.208,0.36731,0.40732,0.82195,0.97728,1,0.995,0.94655,0.43998,0.2799,0.90018,0.00105881,0.00105881,0.00105881
311,695.206,0.38398,0.30421,0.88712,0.97607,1,0.995,0.94442,0.44992,0.28886,0.89898,0.00105819,0.00105819,0.00105819
312,697.174,0.42071,0.35422,0.8818,0.95286,1,0.995,0.90871,0.47605,0.31747,0.91017,0.00105757,0.00105757,0.00105757
313,699.055,0.34539,0.37764,0.86616,0.97694,1,0.995,0.88446,0.46952,0.31549,0.90697,0.00105695,0.00105695,0.00105695
314,701.201,0.39431,0.34788,0.86151,0.97481,1,0.995,0.87233,0.44243,0.32508,0.89948,0.00105633,0.00105633,0.00105633
315,704.081,0.36276,0.32388,0.87369,0.94116,1,0.995,0.94591,0.44353,0.32391,0.89841,0.00105571,0.00105571,0.00105571
316,706.743,0.35182,0.33912,0.8343,0.92895,1,0.995,0.91648,0.48247,0.36644,0.91143,0.00105509,0.00105509,0.00105509
317,708.652,0.3689,0.35137,0.8736,0.91462,1,0.995,0.90359,0.48629,0.38592,0.91416,0.00105448,0.00105448,0.00105448
318,710.605,0.39418,0.34976,0.87597,0.97889,1,0.995,0.94072,0.43,0.31852,0.89552,0.00105386,0.00105386,0.00105386
319,712.418,0.38502,0.35394,0.86873,0.98025,1,0.995,0.96517,0.39292,0.28066,0.88702,0.00105324,0.00105324,0.00105324
320,714.237,0.39827,0.381,0.85792,0.98366,1,0.995,0.90707,0.47778,0.27858,0.893,0.00105262,0.00105262,0.00105262
321,716.349,0.39287,0.36049,0.85626,0.98288,1,0.995,0.90713,0.47332,0.28053,0.89237,0.001052,0.001052,0.001052
322,719.356,0.34258,0.34252,0.82946,0.99278,1,0.995,0.92022,0.42523,0.28046,0.89316,0.00105138,0.00105138,0.00105138
323,722.248,0.35291,0.32522,0.84763,0.99263,1,0.995,0.92247,0.41518,0.28099,0.89284,0.00105076,0.00105076,0.00105076
324,725.094,0.37046,0.37228,0.84787,0.99237,1,0.995,0.92128,0.43403,0.27871,0.89069,0.00105014,0.00105014,0.00105014
325,726.903,0.34041,0.29167,0.84384,0.99229,1,0.995,0.91504,0.4409,0.26966,0.88898,0.00104952,0.00104952,0.00104952
326,728.749,0.35563,0.33048,0.84792,0.98248,1,0.995,0.91402,0.38137,0.25118,0.87459,0.00104891,0.00104891,0.00104891
327,730.505,0.39778,0.35641,0.83962,0.98215,1,0.995,0.95569,0.37228,0.23861,0.87162,0.00104829,0.00104829,0.00104829
328,733.249,0.43014,0.47703,0.88255,0.98413,1,0.995,0.93441,0.40231,0.24724,0.87364,0.00104767,0.00104767,0.00104767
329,735.745,0.37818,0.37199,0.8723,0.97585,1,0.995,0.89493,0.42988,0.26824,0.88106,0.00104705,0.00104705,0.00104705
330,737.648,0.38173,0.35078,0.83521,0.8283,1,0.995,0.91781,0.44354,0.34458,0.89535,0.00104643,0.00104643,0.00104643
331,739.484,0.33349,0.34753,0.84458,0.83459,1,0.995,0.93809,0.42566,0.32113,0.8954,0.00104581,0.00104581,0.00104581
332,741.323,0.3876,0.32699,0.86683,0.9762,1,0.995,0.93955,0.41001,0.22771,0.89231,0.00104519,0.00104519,0.00104519
333,743.091,0.36138,0.34698,0.86608,0.97878,1,0.995,0.928,0.43788,0.21532,0.89719,0.00104458,0.00104458,0.00104458
334,745.002,0.36635,0.34302,0.84654,0.98371,1,0.995,0.89588,0.46704,0.24208,0.90547,0.00104396,0.00104396,0.00104396
335,747.571,0.38202,0.31054,0.87768,0.97135,1,0.995,0.90152,0.46407,0.24207,0.90502,0.00104334,0.00104334,0.00104334
336,750.302,0.32615,0.2944,0.83061,0.95741,1,0.995,0.94662,0.4465,0.25111,0.90408,0.00104272,0.00104272,0.00104272
337,752.071,0.35455,0.32678,0.86335,0.96706,1,0.995,0.95063,0.42808,0.23759,0.89456,0.0010421,0.0010421,0.0010421
338,753.904,0.34277,0.30026,0.84536,0.96814,0.99586,0.995,0.94811,0.42834,0.2429,0.88483,0.00104148,0.00104148,0.00104148
339,755.714,0.36943,0.34665,0.85797,0.97669,1,0.995,0.90922,0.44197,0.23833,0.8875,0.00104086,0.00104086,0.00104086
340,757.577,0.40195,0.38133,0.8346,0.98053,1,0.995,0.91296,0.44655,0.23597,0.88749,0.00104024,0.00104024,0.00104024
341,759.484,0.3271,0.28856,0.82189,0.98035,1,0.995,0.9112,0.42053,0.22144,0.88346,0.00103962,0.00103962,0.00103962
342,762.016,0.36078,0.42697,0.81241,0.97898,1,0.995,0.89302,0.40866,0.21767,0.88609,0.00103901,0.00103901,0.00103901
343,764.685,0.34639,0.32257,0.83756,0.98011,1,0.995,0.89799,0.40923,0.21595,0.88966,0.00103839,0.00103839,0.00103839
344,766.669,0.38968,0.35469,0.86156,0.97766,1,0.995,0.92435,0.40361,0.22008,0.89053,0.00103777,0.00103777,0.00103777
345,768.534,0.36112,0.33025,0.82824,0.97598,1,0.995,0.92635,0.38916,0.21224,0.8857,0.00103715,0.00103715,0.00103715
346,770.452,0.30931,0.28584,0.82611,0.97288,1,0.995,0.91917,0.40816,0.237,0.88643,0.00103653,0.00103653,0.00103653
347,772.197,0.34773,0.32121,0.83389,0.96842,1,0.995,0.91136,0.43508,0.25203,0.89398,0.00103591,0.00103591,0.00103591
348,776.015,0.35831,0.29379,0.86381,0.96754,1,0.995,0.90826,0.48214,0.25789,0.91087,0.00103529,0.00103529,0.00103529
349,778.717,0.30806,0.29207,0.82433,0.9725,1,0.995,0.86571,0.55315,0.25707,0.95736,0.00103468,0.00103468,0.00103468
350,780.859,0.36922,0.33614,0.85645,0.9792,1,0.995,0.88306,0.53934,0.29303,0.97483,0.00103406,0.00103406,0.00103406
351,782.652,0.38851,0.31926,0.82695,0.9805,1,0.995,0.8906,0.53258,0.28071,0.97383,0.00103344,0.00103344,0.00103344
352,784.454,0.36493,0.31594,0.87796,0.97407,1,0.995,0.85738,0.62147,0.32274,0.99116,0.00103282,0.00103282,0.00103282
353,786.21,0.39337,0.34029,0.87222,0.9669,0.99824,0.995,0.86133,0.65234,0.34314,1.00955,0.0010322,0.0010322,0.0010322
354,788.219,0.38977,0.34053,0.85007,0.98413,1,0.995,0.8733,0.56693,0.27444,1.0064,0.00103158,0.00103158,0.00103158
355,790.332,0.32501,0.2952,0.84127,0.98188,1,0.995,0.86523,0.56112,0.27048,1.02789,0.00103096,0.00103096,0.00103096
356,793.422,0.3933,0.33421,0.85771,0.98012,1,0.995,0.86027,0.60672,0.29576,1.08704,0.00103034,0.00103034,0.00103034
357,795.399,0.34262,0.3109,0.84032,0.97922,1,0.995,0.86363,0.59574,0.30064,1.08418,0.00102972,0.00102972,0.00102972
358,797.201,0.45296,0.42191,0.89193,0.97852,1,0.995,0.88657,0.51998,0.29639,0.99465,0.00102911,0.00102911,0.00102911
359,798.882,0.36025,0.33168,0.84519,0.98144,1,0.995,0.9248,0.46437,0.33785,0.9318,0.00102849,0.00102849,0.00102849
360,800.819,0.36357,0.32753,0.84959,0.97789,1,0.995,0.91472,0.47535,0.33316,0.91072,0.00102787,0.00102787,0.00102787
361,802.545,0.37108,0.31479,0.88651,0.97683,1,0.995,0.91052,0.48941,0.34705,0.91379,0.00102725,0.00102725,0.00102725
362,804.809,0.34803,0.2918,0.84564,0.97864,1,0.995,0.90741,0.483,0.35067,0.92583,0.00102663,0.00102663,0.00102663
363,807.933,0.32375,0.31003,0.81714,0.9777,1,0.995,0.86123,0.50671,0.32956,0.95441,0.00102601,0.00102601,0.00102601
364,809.935,0.48014,0.52314,0.95264,0.97483,1,0.995,0.82365,0.5789,0.30182,1.05887,0.00102539,0.00102539,0.00102539
365,811.717,0.37772,0.33483,0.85686,0.97585,1,0.995,0.83243,0.58768,0.27368,1.08151,0.00102478,0.00102478,0.00102478
366,813.433,0.34265,0.40782,0.84825,0.97792,1,0.995,0.83141,0.58388,0.26484,1.08353,0.00102416,0.00102416,0.00102416
367,815.265,0.37313,0.32978,0.8629,0.98117,1,0.995,0.84658,0.57395,0.27296,1.06092,0.00102354,0.00102354,0.00102354
368,817.163,0.32944,0.3642,0.84198,0.9842,1,0.995,0.88107,0.48541,0.32148,0.94422,0.00102292,0.00102292,0.00102292
369,819.114,0.40997,0.35521,0.87299,0.98393,1,0.995,0.88826,0.48623,0.3071,0.93725,0.0010223,0.0010223,0.0010223
370,822.063,0.29974,0.31957,0.84056,0.97519,1,0.995,0.89459,0.50024,0.28799,0.93104,0.00102168,0.00102168,0.00102168
371,824.186,0.31358,0.32433,0.83232,0.96586,1,0.995,0.90294,0.5087,0.27613,0.92769,0.00102106,0.00102106,0.00102106
372,826.103,0.29906,0.34913,0.8323,0.97998,1,0.995,0.86976,0.4952,0.24634,0.91757,0.00102044,0.00102044,0.00102044
373,827.922,0.45663,0.35177,0.8549,0.9835,1,0.995,0.86664,0.50083,0.23811,0.91605,0.00101983,0.00101983,0.00101983
374,829.735,0.35725,0.31463,0.85928,0.97982,1,0.995,0.88157,0.51601,0.26006,0.91504,0.00101921,0.00101921,0.00101921
375,831.622,0.33554,0.35708,0.84736,0.97522,1,0.995,0.89075,0.50922,0.28211,0.91258,0.00101859,0.00101859,0.00101859
376,833.514,0.32853,0.33429,0.83698,0.97143,1,0.995,0.90765,0.46202,0.2653,0.89541,0.00101797,0.00101797,0.00101797
377,836.416,0.34861,0.34266,0.83682,0.97321,1,0.995,0.908,0.45377,0.25506,0.89214,0.00101735,0.00101735,0.00101735
378,838.811,0.3003,0.29064,0.80799,0.98105,1,0.995,0.90749,0.46435,0.23549,0.89288,0.00101673,0.00101673,0.00101673
379,840.52,0.35308,0.30965,0.85794,0.98341,1,0.995,0.86802,0.47169,0.23387,0.8943,0.00101611,0.00101611,0.00101611
380,842.508,0.38586,0.32157,0.879,0.98133,1,0.995,0.91492,0.44478,0.23843,0.88581,0.00101549,0.00101549,0.00101549
381,844.366,0.32214,0.29888,0.8339,0.97981,1,0.995,0.92302,0.4261,0.24185,0.88023,0.00101488,0.00101488,0.00101488
382,846.227,0.32508,0.30373,0.83706,0.98032,1,0.995,0.91965,0.43694,0.27205,0.88472,0.00101426,0.00101426,0.00101426
383,848.014,0.31142,0.32471,0.84243,0.98203,1,0.995,0.91682,0.44947,0.26635,0.8841,0.00101364,0.00101364,0.00101364
384,850.876,0.39104,0.30354,0.85729,0.98009,1,0.995,0.92361,0.4052,0.23655,0.86935,0.00101302,0.00101302,0.00101302
385,853.266,0.3237,0.30264,0.83601,0.98007,1,0.995,0.93346,0.38443,0.22329,0.86881,0.0010124,0.0010124,0.0010124
386,855.009,0.33215,0.33817,0.8353,0.98065,1,0.995,0.95837,0.41082,0.23065,0.88303,0.00101178,0.00101178,0.00101178
387,856.807,0.33274,0.33501,0.8472,0.98208,1,0.995,0.96732,0.4439,0.24419,0.89204,0.00101116,0.00101116,0.00101116
